Date,Open,High,Low,Close,Adj Close,Volume
2018-04-13,43.695,43.96,43.4625,43.6825,41.0872,100497200
2018-04-16,43.7575,44.0475,43.7075,43.955,41.3435,86313600
2018-04-17,44.1225,44.735,44.1025,44.56,41.9126,106421600
2018-04-18,44.4525,44.705,44.22,44.46,41.8185,83018000
2018-04-19,43.44,43.8475,43.165,43.2,40.6333,139235200
2018-04-20,42.65,42.805,41.3575,41.43,38.9685,261964400
2018-04-23,41.7075,41.73,41.0225,41.31,38.8556,146062000
2018-04-24,41.4175,41.5825,40.305,40.735,38.3148,134768000
2018-04-25,40.655,41.355,40.6025,40.9125,38.4818,113528400
2018-04-26,41.03,41.4325,40.8425,41.055,38.6158,111852000
2018-04-27,41.0,41.0825,40.1575,40.58,38.169,142623200
2018-04-30,40.5325,41.815,40.46,41.315,38.8603,169709600
2018-05-01,41.6025,42.3,41.3175,42.275,39.7633,214277600
2018-05-02,43.8075,44.4375,43.45,44.1425,41.5199,266157600
2018-05-03,43.97,44.375,43.61,44.2225,41.5951,136272800
2018-05-04,44.5625,46.0625,44.5425,45.9575,43.227,224805200
2018-05-07,46.295,46.9175,46.1875,46.29,43.5398,169805600
2018-05-08,46.2475,46.555,45.9175,46.5125,43.749,113611200
2018-05-09,46.6375,46.85,46.305,46.84,44.0571,92844800
2018-05-10,46.935,47.5925,46.9125,47.51,44.6873,111957200
2018-05-11,47.3725,47.515,46.8625,47.1475,44.5173,104848800
2018-05-14,47.2525,47.3825,46.965,47.0375,44.4135,83115200
2018-05-15,46.695,46.7675,46.275,46.61,44.0098,94780800
2018-05-16,46.5175,47.115,46.5,47.045,44.4205,76732400
2018-05-17,47.0,47.2275,46.59,46.7475,44.1396,69176000
2018-05-18,46.7975,46.9525,46.5325,46.5775,43.9791,73190800
2018-05-21,47.0,47.3175,46.7275,46.9075,44.2907,73603200
2018-05-22,47.095,47.22,46.695,46.79,44.1798,60962800
2018-05-23,46.5875,47.125,46.44,47.09,44.463,80233600
2018-05-24,47.1925,47.21,46.5525,47.0375,44.4135,92936000
2018-05-25,47.0575,47.4125,46.9125,47.145,44.515,69844000
2018-05-29,46.9,47.1875,46.7175,46.975,44.3544,90056400
2018-05-30,46.93,47.0,46.695,46.875,44.26,74762000
2018-05-31,46.805,47.0575,46.535,46.7175,44.1113,109931200
2018-06-01,46.9975,47.565,46.9375,47.56,44.9068,93770000
2018-06-04,47.91,48.355,47.8375,47.9575,45.2821,105064800
2018-06-05,48.2675,48.485,48.09,48.3275,45.6315,86264000
2018-06-06,48.4075,48.52,47.98,48.495,45.7896,83734400
2018-06-07,48.535,48.55,48.085,48.365,45.6669,85388800
2018-06-08,47.7925,48.0,47.4425,47.925,45.2514,106627200
2018-06-11,47.8375,47.9925,47.5525,47.8075,45.1405,73234000
2018-06-12,47.8475,48.1525,47.7875,48.07,45.3883,67644400
2018-06-13,48.105,48.22,47.61,47.675,45.0154,86553600
2018-06-14,47.8875,47.8925,47.555,47.7,45.039,86440400
2018-06-15,47.5075,47.54,47.065,47.21,44.5763,246876800
2018-06-18,46.97,47.305,46.8,47.185,44.5527,73939600
2018-06-19,46.285,46.5825,45.8625,46.4225,43.8328,134314000
2018-06-20,46.5875,46.8,46.4325,46.625,44.024,82514800
2018-06-21,46.8125,47.0875,46.235,46.365,43.7785,102847600
2018-06-22,46.53,46.5375,46.175,46.23,43.651,108801600
2018-06-25,45.85,46.23,45.1825,45.5425,43.0019,126652400
2018-06-26,45.7475,46.6325,45.635,46.1075,43.5353,98276800
2018-06-27,46.3075,46.82,46.0075,46.04,43.4716,101141200
2018-06-28,46.025,46.5525,45.95,46.375,43.7879,69460800
2018-06-29,46.5725,46.7975,45.7275,46.2775,43.6959,90950800
2018-07-02,45.955,46.825,45.855,46.795,44.1845,70925200
2018-07-03,46.9475,46.9875,45.885,45.98,43.415,55819200
2018-07-05,46.315,46.6025,46.07,46.35,43.7643,66416800
2018-07-06,46.355,47.1075,46.3,46.9925,44.371,69940800
2018-07-09,47.375,47.67,47.325,47.645,44.9871,79026400
2018-07-10,47.6775,47.82,47.545,47.5875,44.9328,63756400
2018-07-11,47.125,47.445,46.9025,46.97,44.3497,75326000
2018-07-12,47.3825,47.8525,47.3275,47.7575,45.0933,72164400
2018-07-13,47.77,47.96,47.725,47.8325,45.1641,50055600
2018-07-16,47.88,48.1625,47.605,47.7275,45.065,60172400
2018-07-17,47.4375,47.9675,47.3,47.8625,45.1924,62138000
2018-07-18,47.945,47.95,47.4825,47.6,44.9446,65573600
2018-07-19,47.4225,48.1375,47.4225,47.97,45.2939,81147200
2018-07-20,47.945,48.1075,47.5425,47.86,45.1901,82704800
2018-07-23,47.67,47.99,47.39,47.9025,45.2302,63957600
2018-07-24,48.1125,48.415,48.0125,48.25,45.5583,74791600
2018-07-25,48.265,48.7125,48.1075,48.705,45.9879,66839600
2018-07-26,48.6525,48.99,48.4025,48.5525,45.8439,76304000
2018-07-27,48.7475,48.7975,47.525,47.745,45.0815,96096000
2018-07-30,47.975,48.05,47.2675,47.4775,44.8289,84118000
2018-07-31,47.575,48.035,47.335,47.5725,44.9186,157492000
2018-08-01,49.7825,50.44,49.3275,50.375,47.5648,271742800
2018-08-02,50.145,52.095,50.0875,51.8475,48.9551,249616000
2018-08-03,51.7575,52.185,51.37,51.9975,49.0968,133789600
2018-08-06,52.0,52.3125,51.7675,52.2675,49.3517,101701600
2018-08-07,52.33,52.375,51.69,51.7775,48.889,102349600
2018-08-08,51.5125,51.9525,51.13,51.8125,48.9221,90102000
2018-08-09,52.3825,52.445,51.8,52.22,49.3068,93970400
2018-08-10,51.84,52.275,51.6675,51.8825,49.16,98444800
2018-08-13,52.3275,52.7375,51.925,52.2175,49.4774,103563600
2018-08-14,52.54,52.64,52.065,52.4375,49.6859,82992000
2018-08-15,52.305,52.685,52.0825,52.56,49.8019,115230400
2018-08-16,52.9375,53.4525,52.8675,53.33,50.5315,114001600
2018-08-17,53.36,54.4875,53.29,54.395,51.5406,141708000
2018-08-20,54.525,54.795,53.7775,53.865,51.0384,121150800
2018-08-21,54.2,54.2975,53.5075,53.76,50.939,104639200
2018-08-22,53.525,54.09,53.46,53.7625,50.9413,76072400
2018-08-23,53.6625,54.2625,53.65,53.8725,51.0455,75532800
2018-08-24,54.15,54.225,53.7775,54.04,51.2043,73905600
2018-08-27,54.2875,54.685,54.0825,54.485,51.6259,82100400
2018-08-28,54.7525,55.135,54.73,54.925,52.0428,91107200
2018-08-29,55.0375,55.8725,54.8525,55.745,52.8198,109019200
2018-08-30,55.8125,57.065,55.6,56.2575,53.3054,195175200
2018-08-31,56.6275,57.2175,56.5,56.9075,53.9213,173360400
2018-09-04,57.1025,57.295,56.6575,57.09,54.0942,109560400
2018-09-05,57.2475,57.4175,56.275,56.7175,53.7413,133332000
2018-09-06,56.5575,56.8375,55.325,55.775,52.8482,137160000
2018-09-07,55.4625,56.3425,55.1775,55.325,52.4218,150479200
2018-09-10,55.2375,55.4625,54.1175,54.5825,51.7183,158066000
2018-09-11,54.5025,56.075,54.14,55.9625,53.0259,142996000
2018-09-12,56.235,56.25,54.96,55.2675,52.3674,197114800
2018-09-13,55.88,57.0875,55.6425,56.6025,53.6323,166825600
2018-09-14,56.4375,56.71,55.63,55.96,53.0235,127997200
2018-09-17,55.5375,55.7375,54.3175,54.47,51.6117,148780400
2018-09-18,54.4475,55.4625,54.28,54.56,51.697,126286800
2018-09-19,54.625,54.905,53.825,54.5925,51.7278,108495200
2018-09-20,55.06,55.57,54.7875,55.0075,52.121,106435200
2018-09-21,55.195,55.34,54.3225,54.415,51.5596,384986800
2018-09-24,54.205,55.315,54.1575,55.1975,52.301,110773600
2018-09-25,54.9375,55.705,54.925,55.5475,52.6327,98217600
2018-09-26,55.25,55.9375,54.94,55.105,52.2134,95938800
2018-09-27,55.955,56.61,55.885,56.2375,53.2864,120724800
2018-09-28,56.1975,56.46,56.005,56.435,53.4736,91717600
2018-10-01,56.9875,57.355,56.5875,56.815,53.8337,94403200
2018-10-02,56.8125,57.5,56.6575,57.32,54.3122,99152800
2018-10-03,57.5125,58.3675,57.445,58.0175,54.973,114619200
2018-10-04,57.695,58.0875,56.6825,56.9975,54.0066,128168000
2018-10-05,56.99,57.1025,55.145,56.0725,53.1301,134322000
2018-10-08,55.5525,56.2,55.05,55.9425,53.0069,118655600
2018-10-09,55.91,56.8175,55.5625,56.7175,53.7413,107564000
2018-10-10,56.365,56.5875,54.0125,54.09,51.2516,167962400
2018-10-11,53.63,54.875,53.08,53.6125,50.7992,212497600
2018-10-12,55.105,55.72,54.21,55.5275,52.6137,161351600
2018-10-15,55.29,55.4575,54.3175,54.34,51.4885,123164000
2018-10-16,54.7325,55.7475,54.19,55.5375,52.6232,116736000
2018-10-17,55.575,55.66,54.835,55.2975,52.3958,91541600
2018-10-18,54.465,54.935,53.25,54.005,51.1711,130325200
2018-10-19,54.515,55.315,54.3575,54.8275,51.9504,132314800
2018-10-22,54.9475,55.84,54.735,55.1625,52.2679,115168400
2018-10-23,53.9575,55.8125,53.675,55.6825,52.7606,155071200
2018-10-24,55.65,56.0575,53.635,53.7725,50.9508,163702000
2018-10-25,54.4275,55.345,54.1875,54.95,52.0665,119423200
2018-10-26,53.975,55.0475,53.1675,54.075,51.2374,189033600
2018-10-29,54.7975,54.9225,51.5225,53.06,50.2757,183742000
2018-10-30,52.7875,53.795,52.3175,53.325,50.5268,146640000
2018-10-31,54.22,55.1125,54.155,54.715,51.8438,153435600
2018-11-01,54.7625,55.59,54.2025,55.555,52.6398,233292800
2018-11-02,52.3875,53.4125,51.3575,51.87,49.1481,365314800
2018-11-05,51.075,51.0975,49.5425,50.3975,47.7529,264654800
2018-11-06,50.48,51.18,50.4225,50.9425,48.2693,127531600
2018-11-07,51.4925,52.515,51.0325,52.4875,49.7332,133697600
2018-11-08,52.495,52.53,51.6875,52.1225,49.5597,101450400
2018-11-09,51.3875,51.5025,50.5625,51.1175,48.6041,137463200
2018-11-12,49.75,49.9625,48.4475,48.5425,46.1557,204542000
2018-11-13,47.9075,49.295,47.8625,48.0575,45.6946,187531600
2018-11-14,48.475,48.62,46.4825,46.7,44.4038,243204000
2018-11-15,47.0975,47.9925,46.725,47.8525,45.4996,185915200
2018-11-16,47.625,48.7425,47.365,48.3825,46.0036,147713200
2018-11-19,47.5,47.675,46.2475,46.465,44.1804,167701200
2018-11-20,44.5925,45.3675,43.8775,44.245,42.0695,271300800
2018-11-21,44.9325,45.0675,44.1375,44.195,42.022,124496800
2018-11-23,43.735,44.15,43.025,43.0725,40.9547,94496000
2018-11-26,43.56,43.7375,42.565,43.655,41.5085,179994000
2018-11-27,42.8775,43.6925,42.72,43.56,41.4182,165549600
2018-11-28,44.1825,45.3225,43.7325,45.235,43.0108,184250000
2018-11-29,45.665,45.7,44.425,44.8875,42.6804,167080000
2018-11-30,45.0725,45.0825,44.2575,44.645,42.4499,158126000
2018-12-03,46.115,46.235,45.3025,46.205,43.9332,163210000
2018-12-04,45.2375,45.5975,44.0675,44.1725,42.0006,165377200
2018-12-06,42.94,43.695,42.605,43.68,41.5323,172393600
2018-12-07,43.3725,43.6225,42.075,42.1225,40.0514,169126400
2018-12-10,41.25,42.5225,40.8325,42.4,40.3152,248104000
2018-12-11,42.915,42.9475,41.75,42.1575,40.0847,189126800
2018-12-12,42.6,42.98,42.255,42.275,40.1964,142510800
2018-12-13,42.6225,43.1425,42.3875,42.7375,40.6362,127594400
2018-12-14,42.25,42.27,41.32,41.37,39.3359,162814800
2018-12-17,41.3625,42.0875,40.6825,40.985,38.9698,177151600
2018-12-18,41.345,41.8825,41.0975,41.5175,39.4761,135366000
2018-12-19,41.5,41.8625,39.7725,40.2225,38.2448,196189200
2018-12-20,40.1,40.5275,38.825,39.2075,37.2797,259092000
2018-12-21,39.215,39.54,37.4075,37.6825,35.8297,382978400
2018-12-24,37.0375,37.8875,36.6475,36.7075,34.9026,148676800
2018-12-26,37.075,39.3075,36.68,39.2925,37.3605,234330000
2018-12-27,38.96,39.1925,37.5175,39.0375,37.1181,212468400
2018-12-28,39.375,39.63,38.6375,39.0575,37.1371,169165600
2018-12-31,39.6325,39.84,39.12,39.435,37.496,140014000
2019-01-02,38.7225,39.7125,38.5575,39.48,37.5388,148158800
2019-01-03,35.995,36.43,35.5,35.5475,33.7997,365248800
2019-01-04,36.1325,37.1375,35.95,37.065,35.2426,234428400
2019-01-07,37.175,37.2075,36.475,36.9825,35.1641,219111200
2019-01-08,37.39,37.955,37.13,37.6875,35.8344,164101200
2019-01-09,37.8225,38.6325,37.4075,38.3275,36.443,180396400
2019-01-10,38.125,38.4925,37.715,38.45,36.5595,143122800
2019-01-11,38.22,38.425,37.8775,38.0725,36.2005,108092800
2019-01-14,37.7125,37.8175,37.305,37.5,35.6562,129756800
2019-01-15,37.5675,38.3475,37.5125,38.2675,36.3859,114843600
2019-01-16,38.27,38.97,38.25,38.735,36.8305,122278800
2019-01-17,38.55,39.415,38.315,38.965,37.0491,119284800
2019-01-18,39.375,39.47,38.995,39.205,37.2774,135004000
2019-01-22,39.1025,39.1825,38.155,38.325,36.4406,121576000
2019-01-23,38.5375,38.785,37.925,38.48,36.588,92522400
2019-01-24,38.5275,38.62,37.935,38.175,36.298,101766000
2019-01-25,38.87,39.5325,38.58,39.44,37.5008,134142000
2019-01-28,38.9475,39.0825,38.415,39.075,37.1537,104768400
2019-01-29,39.0625,39.5325,38.5275,38.67,36.7686,166348800
2019-01-30,40.8125,41.5375,40.0575,41.3125,39.2812,244439200
2019-01-31,41.5275,42.25,41.14,41.61,39.5641,162958400
2019-02-01,41.74,42.245,41.4825,41.63,39.5831,130672400
2019-02-04,41.8525,42.915,41.82,42.8125,40.7075,125982000
2019-02-05,43.215,43.77,43.0875,43.545,41.404,144406400
2019-02-06,43.6625,43.8925,43.2125,43.56,41.4182,112958400
2019-02-07,43.1,43.485,42.585,42.735,40.6338,126966800
2019-02-08,42.2475,42.665,42.105,42.6025,40.6815,95280000
2019-02-11,42.7625,42.8025,42.3125,42.3575,40.4476,83973600
2019-02-12,42.525,42.75,42.425,42.7225,40.7961,89134000
2019-02-13,42.8475,43.12,42.48,42.545,40.6266,89960800
2019-02-14,42.4275,42.815,42.345,42.7,40.7746,87342800
2019-02-15,42.8125,42.925,42.4375,42.605,40.6839,98507200
2019-02-19,42.4275,42.86,42.3725,42.7325,40.8057,75891200
2019-02-20,42.7975,43.33,42.7475,43.0075,41.0683,104457600
2019-02-21,42.95,43.0925,42.575,42.765,40.8367,68998800
2019-02-22,42.895,43.25,42.845,43.2425,41.2927,75652800
2019-02-25,43.54,43.9675,43.4875,43.5575,41.5935,87493600
2019-02-26,43.4275,43.825,43.2925,43.5825,41.6173,68280800
2019-02-27,43.3025,43.75,43.1825,43.7175,41.7462,111341600
2019-02-28,43.58,43.7275,43.23,43.2875,41.3356,112861600
2019-03-01,43.57,43.7875,43.2225,43.7425,41.7701,103544800
2019-03-04,43.9225,44.4375,43.4925,43.9625,41.9802,109744800
2019-03-05,43.985,44.0,43.635,43.8825,41.9038,78949600
2019-03-06,43.6675,43.8725,43.485,43.63,41.6627,83241600
2019-03-07,43.4675,43.61,43.005,43.125,41.1805,99185600
2019-03-08,42.58,43.2675,42.375,43.2275,41.2783,95997600
2019-03-11,43.8725,44.78,43.8375,44.725,42.7083,128044000
2019-03-12,45.0,45.6675,44.8425,45.2275,43.1882,129870400
2019-03-13,45.5625,45.825,45.23,45.4275,43.3791,124130000
2019-03-14,45.975,46.025,45.64,45.9325,43.8614,94318000
2019-03-15,46.2125,46.8325,45.935,46.53,44.4319,156171600
2019-03-18,46.45,47.0975,46.4475,47.005,44.8855,104879200
2019-03-19,47.0875,47.2475,46.48,46.6325,44.5298,126585600
2019-03-20,46.5575,47.3725,46.1825,47.04,44.9189,124140800
2019-03-21,47.505,49.0825,47.4525,48.7725,46.5733,204136800
2019-03-22,48.835,49.4225,47.695,47.7625,45.6089,169630800
2019-03-25,47.8775,47.995,46.65,47.185,45.0574,175381200
2019-03-26,47.915,48.22,46.145,46.6975,44.5919,199202000
2019-03-27,47.1875,47.44,46.6375,47.1175,44.9929,119393600
2019-03-28,47.2375,47.39,46.8825,47.18,45.0526,83121600
2019-03-29,47.4575,47.52,47.135,47.4875,45.3463,94256000
2019-04-01,47.91,47.92,47.095,47.81,45.6542,111448000
2019-04-02,47.7725,48.615,47.7625,48.505,46.3179,91062800
2019-04-03,48.3125,49.125,48.2875,48.8375,46.6354,93087200
2019-04-04,48.6975,49.0925,48.285,48.9225,46.7165,76457200
2019-04-05,49.1125,49.275,48.9825,49.25,47.0293,74106400
2019-04-08,49.105,50.0575,49.085,50.025,47.7693,103526800
2019-04-09,50.08,50.7125,49.8075,49.875,47.6261,143072800
2019-04-10,49.67,50.185,49.545,50.155,47.8935,86781200
2019-04-11,50.2125,50.25,49.61,49.7375,47.4948,83603200
2019-04-12,49.8,50.035,49.0525,49.7175,47.4757,111042800
2019-04-15,49.645,49.9625,49.5025,49.8075,47.5616,70146400
2019-04-16,49.865,50.3425,49.64,49.8125,47.5664,102785600
2019-04-17,49.885,50.845,49.6525,50.7825,48.4927,115627200
2019-04-18,50.78,51.0375,50.63,50.965,48.6669,96783200
2019-04-22,50.7075,51.235,50.585,51.1325,48.8269,77758000
2019-04-23,51.1075,51.9375,50.975,51.87,49.5311,93292000
2019-04-24,51.84,52.12,51.7625,51.79,49.4548,70162400
2019-04-25,51.7075,51.94,51.28,51.32,49.0059,74172800
2019-04-26,51.225,51.25,50.53,51.075,48.772,74596400
2019-04-29,51.1,51.4925,50.965,51.1525,48.846,88818800
2019-04-30,50.765,50.85,49.7775,50.1675,47.9054,186139600
2019-05-01,52.47,53.8275,52.3075,52.63,50.2569,259309200
2019-05-02,52.46,53.1625,52.0325,52.2875,49.9298,127985200
2019-05-03,52.7225,52.96,52.5575,52.9375,50.5505,83569600
2019-05-06,51.0725,52.21,50.875,52.12,49.7699,129772400
2019-05-07,51.47,51.855,50.2075,50.715,48.4282,155054800
2019-05-08,50.475,51.335,50.4375,50.725,48.4378,105358000
2019-05-09,50.1,50.42,49.165,50.18,47.9173,139634400
2019-05-10,49.355,49.7125,48.1925,49.295,47.2535,164834800
2019-05-13,46.9275,47.37,45.7125,46.43,44.5072,229722400
2019-05-14,46.6025,47.425,46.3525,47.165,45.2117,146118800
2019-05-15,46.5675,47.9375,46.505,47.73,45.7533,106178800
2019-05-16,47.4775,48.1175,47.21,47.52,45.552,132125600
2019-05-17,46.7325,47.725,46.69,47.25,45.2932,131516400
2019-05-20,45.88,46.0875,45.07,45.7725,43.8769,154449200
2019-05-21,46.305,47.0,46.175,46.65,44.7181,113459200
2019-05-22,46.165,46.4275,45.6375,45.695,43.8026,118994400
2019-05-23,44.95,45.135,44.4525,44.915,43.0549,146118800
2019-05-24,45.05,45.535,44.655,44.7425,42.8895,94858800
2019-05-28,44.73,45.1475,44.4775,44.5575,42.7122,111792800
2019-05-29,44.105,44.8375,44.0,44.345,42.5085,113924800
2019-05-30,44.4875,44.8075,44.1675,44.575,42.729,84873600
2019-05-31,44.0575,44.4975,43.7475,43.7675,41.9549,108174400
2019-06-03,43.9,44.48,42.5675,43.325,41.5308,161584400
2019-06-04,43.86,44.9575,43.63,44.91,43.0501,123872000
2019-06-05,46.07,46.2475,45.285,45.635,43.7451,119093600
2019-06-06,45.77,46.3675,45.5375,46.305,44.3873,90105200
2019-06-07,46.6275,47.98,46.4425,47.5375,45.5688,122737600
2019-06-10,47.9525,48.8425,47.905,48.145,46.1511,104883600
2019-06-11,48.715,49.0,48.4,48.7025,46.6856,107731600
2019-06-12,48.4875,48.9925,48.3475,48.5475,46.537,73012800
2019-06-13,48.675,49.1975,48.4,48.5375,46.5274,86698400
2019-06-14,47.8875,48.3975,47.575,48.185,46.1895,75046000
2019-06-17,48.225,48.74,48.0425,48.4725,46.4651,58676400
2019-06-18,49.0125,50.0725,48.8025,49.6125,47.5579,106204000
2019-06-19,49.92,49.97,49.3275,49.4675,47.4189,84496800
2019-06-20,50.0925,50.1525,49.5075,49.865,47.7999,86056000
2019-06-21,49.7,50.2125,49.5375,49.695,47.637,191202400
2019-06-24,49.635,50.04,49.5425,49.645,47.589,72881600
2019-06-25,49.6075,49.815,48.8225,48.8925,46.8677,84281200
2019-06-26,49.4425,50.2475,49.3375,49.95,47.8814,104270000
2019-06-27,50.0725,50.3925,49.8925,49.935,47.867,83598800
2019-06-28,49.67,49.875,49.2625,49.48,47.4309,124442400
2019-07-01,50.7925,51.1225,50.1625,50.3875,48.3008,109012000
2019-07-02,50.3525,50.7825,50.34,50.6825,48.5836,67740800
2019-07-03,50.82,51.11,50.6725,51.1025,48.9862,45448000
2019-07-05,50.8375,51.27,50.725,51.0575,48.943,69062000
2019-07-08,50.2025,50.35,49.6025,50.005,47.9341,101354400
2019-07-09,49.8,50.3775,49.7025,50.31,48.2265,82312000
2019-07-10,50.4625,50.9325,50.39,50.8075,48.7034,71588400
2019-07-11,50.8275,51.0975,50.4275,50.4375,48.3487,80767200
2019-07-12,50.6125,51.0,50.55,50.825,48.7202,70380800
2019-07-15,51.0225,51.4675,51.0,51.3025,49.1779,67789600
2019-07-16,51.1475,51.5275,50.875,51.125,49.0077,67467200
2019-07-17,51.0125,51.2725,50.8175,50.8375,48.7321,56430000
2019-07-18,51.0,51.47,50.925,51.415,49.2857,74162400
2019-07-19,51.4475,51.625,50.59,50.6475,48.55,83717200
2019-07-22,50.9125,51.8075,50.9025,51.805,49.6596,89111600
2019-07-23,52.115,52.2275,51.8225,52.21,50.0478,73420800
2019-07-24,51.9175,52.2875,51.7925,52.1675,50.0071,59966400
2019-07-25,52.2225,52.31,51.6825,51.755,49.6117,55638400
2019-07-26,51.87,52.4325,51.785,51.935,49.7842,70475600
2019-07-29,52.115,52.66,52.11,52.42,50.2491,86693600
2019-07-30,52.19,52.54,51.8275,52.195,50.0334,135742800
2019-07-31,54.105,55.3425,52.825,53.26,51.0543,277125600
2019-08-01,53.475,54.5075,51.685,52.1075,49.9496,216071600
2019-08-02,51.3825,51.6075,50.4075,51.005,48.8927,163448400
2019-08-05,49.4975,49.6625,48.145,48.335,46.3333,209572000
2019-08-06,49.0775,49.5175,48.51,49.25,47.2104,143299200
2019-08-07,48.8525,49.89,48.455,49.76,47.6993,133457600
2019-08-08,50.05,50.8825,49.8475,50.8575,48.7513,108038000
2019-08-09,50.325,50.69,49.8225,50.2475,48.3496,98478800
2019-08-12,49.905,50.5125,49.7875,50.12,48.2269,89927600
2019-08-13,50.255,53.035,50.12,52.2425,50.2692,188874000
2019-08-14,50.79,51.61,50.6475,50.6875,48.773,146189600
2019-08-15,50.865,51.285,49.9175,50.435,48.53,108909600
2019-08-16,51.07,51.79,50.96,51.625,49.675,110481600
2019-08-19,52.655,53.1825,52.5075,52.5875,50.6012,97654400
2019-08-20,52.72,53.3375,52.58,52.59,50.6036,107537200
2019-08-21,53.2475,53.4125,52.9,53.16,51.1521,86141600
2019-08-22,53.2975,53.61,52.6875,53.115,51.1088,89014800
2019-08-23,52.3575,53.0125,50.25,50.66,48.7465,187272000
2019-08-26,51.465,51.7975,51.265,51.6225,49.6726,104174400
2019-08-27,51.965,52.1375,50.8825,51.04,49.1122,103493200
2019-08-28,51.025,51.43,50.83,51.3825,49.4417,63755200
2019-08-29,52.125,52.33,51.665,52.2525,50.2788,83962000
2019-08-30,52.54,52.6125,51.8,52.185,50.2139,84573600
2019-09-03,51.6075,51.745,51.055,51.425,49.4826,80092000
2019-09-04,52.0975,52.37,51.83,52.2975,50.3222,76752400
2019-09-05,53.0,53.4925,52.8775,53.32,51.306,95654800
2019-09-06,53.5125,53.605,53.1275,53.315,51.3012,77449200
2019-09-09,53.71,54.11,52.7675,53.5425,51.5201,109237600
2019-09-10,53.465,54.195,52.9275,54.175,52.1287,127111600
2019-09-11,54.5175,55.9275,54.4325,55.8975,53.7862,177158400
2019-09-12,56.2,56.605,55.715,55.7725,53.6659,128906800
2019-09-13,55.0,55.1975,54.255,54.6875,52.6219,159053200
2019-09-16,54.4325,55.0325,54.39,54.975,52.8985,84632400
2019-09-17,54.99,55.205,54.78,55.175,53.091,73274800
2019-09-18,55.265,55.7125,54.86,55.6925,53.5889,101360000
2019-09-19,55.5025,55.94,55.0925,55.24,53.1535,88242400
2019-09-20,55.345,55.64,54.3675,54.4325,52.3765,221652400
2019-09-23,54.7375,54.96,54.4125,54.68,52.6147,76662000
2019-09-24,55.2575,55.6225,54.2975,54.42,52.3645,124763200
2019-09-25,54.6375,55.375,54.285,55.2575,53.1703,87613600
2019-09-26,55.0,55.235,54.7075,54.9725,52.8961,75334000
2019-09-27,55.135,55.24,54.32,54.705,52.6387,101408000
2019-09-30,55.225,56.145,55.1975,55.9925,53.8776,103909600
2019-10-01,56.2675,57.055,56.05,56.1475,54.0267,139223200
2019-10-02,55.765,55.895,54.4825,54.74,52.6724,138449200
2019-10-03,54.6075,55.24,53.7825,55.205,53.1198,114426000
2019-10-04,56.41,56.8725,55.9725,56.7525,54.6089,138478800
2019-10-07,56.5675,57.4825,56.46,56.765,54.6209,122306000
2019-10-08,56.455,57.015,56.0825,56.1,53.981,111820000
2019-10-09,56.7575,56.9475,56.41,56.7575,54.6137,74770400
2019-10-10,56.9825,57.61,56.825,57.5225,55.3498,113013600
2019-10-11,58.2375,59.41,58.0775,59.0525,56.822,166795600
2019-10-14,58.725,59.5325,58.6675,58.9675,56.7402,96427600
2019-10-15,59.0975,59.4125,58.72,58.83,56.6079,87360000
2019-10-16,58.3425,58.81,58.3,58.5925,56.3794,73903200
2019-10-17,58.7725,59.0375,58.38,58.82,56.5983,67585200
2019-10-18,58.6475,59.395,58.5725,59.1025,56.8701,97433600
2019-10-21,59.38,60.2475,59.33,60.1275,57.8564,87247200
2019-10-22,60.29,60.55,59.905,59.99,57.7241,82293600
2019-10-23,60.525,60.81,60.305,60.795,58.4987,75828800
2019-10-24,61.1275,61.2,60.4525,60.895,58.5949,69275200
2019-10-25,60.79,61.6825,60.72,61.645,59.3166,73477200
2019-10-28,61.855,62.3125,61.68,62.2625,59.9108,96572800
2019-10-29,62.2425,62.4375,60.6425,60.8225,58.5252,142839600
2019-10-30,61.19,61.325,60.3025,60.815,58.5179,124522000
2019-10-31,61.81,62.2925,59.315,62.19,59.841,139162000
2019-11-01,62.385,63.9825,62.29,63.955,61.5393,151125200
2019-11-04,64.3325,64.4625,63.845,64.375,61.9435,103272000
2019-11-05,64.2625,64.5475,64.08,64.2825,61.8545,79897600
2019-11-06,64.1925,64.3725,63.8425,64.31,61.8809,75864400
2019-11-07,64.685,65.0875,64.5275,64.8575,62.5951,94940400
2019-11-08,64.6725,65.11,64.2125,65.035,62.7664,69986400
2019-11-11,64.575,65.6175,64.57,65.55,63.2635,81821200
2019-11-12,65.3875,65.6975,65.23,65.49,63.2056,87388800
2019-11-13,65.2825,66.195,65.2675,66.1175,63.8111,102734400
2019-11-14,65.9375,66.22,65.525,65.66,63.3696,89182800
2019-11-15,65.92,66.445,65.7525,66.44,64.1224,100206400
2019-11-18,66.45,66.8575,66.0575,66.775,64.4457,86703200
2019-11-19,66.975,67.0,66.3475,66.5725,64.2503,76167200
2019-11-20,66.385,66.52,65.1,65.7975,63.5023,106234400
2019-11-21,65.9225,66.0025,65.295,65.5025,63.2176,121395200
2019-11-22,65.6475,65.795,65.21,65.445,63.1621,65325200
2019-11-25,65.6775,66.61,65.63,66.5925,64.2696,84020400
2019-11-26,66.735,66.79,65.625,66.0725,63.7677,105207600
2019-11-27,66.395,66.995,66.3275,66.96,64.6243,65235600
2019-11-29,66.65,67.0,66.475,66.8125,64.4819,46617600
2019-12-02,66.8175,67.0625,65.8625,66.04,63.7364,94487200
